# lastUpdated: 2026-09-16T11:08:45.392Z
CourseCode,Section,Faculty,CourseTime,TotalSeat,TakenSeat,RoomId,Room
MAT125,20,KMRn,02:40 PM - 04:10 PM RA,32,32,68,SAC211
MAT125,21,KKAr,06:00 PM - 07:30 PM RA,32,32,195,NAC313
MAT125,22,MAS,04:20 PM - 05:50 PM MW,32,32,163,SAC513
MAT125,23,MAS,06:00 PM - 07:30 PM MW,32,31,45,SAC305
MAT125,24,AMK,09:40 AM - 11:10 AM RA,32,32,13,NAC508
MAT125,25,OMG,08:00 AM - 09:30 AM RA,32,32,53,SAC313
MAT125,26,LSA,01:00 PM - 02:30 PM RA,35,35,155,SAC205
MAT130,1,MHK3,04:20 PM - 05:50 PM RA,33,33,57,NAC301
MAT130,3,BBn,01:00 PM - 02:30 PM RA,33,33,63,NAC307
MAT130,4,BBn,02:40 PM - 04:10 PM RA,33,33,63,NAC307
MAT130,5,MS1,08:00 AM - 09:30 AM MW,33,33,27,SAC401
MAT130,6,MS1,01:00 PM - 02:30 PM MW,33,33,56,SAC208
MAT130,9,AKAD,01:00 PM - 02:30 PM ST,33,33,145,NAC991
MAT130,10,AKAd,02:40 PM - 04:10 PM ST,33,33,56,SAC208
MAT130,11,MTM,08:00 AM - 09:30 AM MW,33,33,56,SAC208
MAT130,12,MTM,01:00 PM - 02:30 PM MW,33,33,65,SAC203
MAT130,13,THr,11:20 AM - 12:50 PM RA,33,33,56,SAC208
MAT130,14,THr,01:00 PM - 02:30 PM RA,33,33,56,SAC208
MAT130,15,ZHN,09:40 AM - 11:10 AM ST,33,33,145,NAC991
MAT130,17,SBW,04:20 PM - 05:50 PM RA,33,33,63,NAC307
MAT130,18,SBW,06:00 PM - 07:30 PM RA,33,33,63,NAC307
MAT130,19,KMRn,04:20 PM - 05:50 PM RA,33,33,68,SAC211
MAT130,20,ZHN,02:40 PM - 04:10 PM ST,33,33,144,NAC990
MAT250,1,MSHS,01:00 PM - 02:30 PM MW,33,31,199,SAC315
MAT250,2,MSHS,02:40 PM - 04:10 PM MW,33,30,199,SAC315
MAT250,3,UMM,09:40 AM - 11:10 AM MW,33,27,65,SAC203
MAT250,4,MLA,11:20 AM - 12:50 PM ST,33,30,199,SAC315
MAT250,5,HAr,09:40 AM - 11:10 AM ST,33,31,68,SAC211
MAT250,6,HAr,11:20 AM - 12:50 PM ST,33,30,68,SAC211
MAT250,8,PNG,04:20 PM - 05:50 PM ST,33,31,68,SAC211
MAT250,9,PNG,06:00 PM - 07:30 PM ST,33,30,68,SAC211
MAT250,10,ATA,09:40 AM - 11:10 AM MW,33,30,195,NAC313
MAT250,11,ATA,11:20 AM - 12:50 PM MW,33,30,195,NAC313
MAT250,12,UMM,11:20 AM - 12:50 PM ST,33,32,56,SAC208
MAT250,13,ZHN,01:00 PM - 02:30 PM MW,33,30,147,NAC993
MAT250,14,ZHn,11:20 AM - 12:50 PM MW,33,31,132,SAC204
MAT250,16,MFU,04:20 PM - 05:50 PM RA,33,30,12,NAC507
MAT350,1,AKAd,11:20 AM - 12:50 PM MW,33,30,12,NAC507
MAT350,2,AKAd,02:40 PM - 04:10 PM MW,33,30,56,SAC208
MAT350,3,HAr,09:40 AM - 11:10 AM MW,33,30,56,SAC208
MAT350,4,HAr,11:20 AM - 12:50 PM MW,33,30,56,SAC208
MAT350,5,UMM,11:20 AM - 12:50 PM MW,33,30,65,SAC203
MAT350,6,ATA,09:40 AM - 11:10 AM ST,33,30,195,NAC313
MAT350,7,MTH,09:40 AM - 11:10 AM ST,33,30,27,SAC401
MAT350,8,MTH,11:20 AM - 12:50 PM ST,33,30,27,SAC401
MAT350,9,MTH,09:40 AM - 11:10 AM MW,33,30,27,SAC401
MAT350,10,PNG,04:20 PM - 05:50 PM MW,33,30,68,SAC211
MAT350,11,PNG,06:00 PM - 07:30 PM MW,33,29,68,SAC211
MAT350,12,ATA,08:00 AM - 09:30 AM ST,30,0,195,NAC313
MAT350,13,ATA,02:40 PM - 04:10 PM ST,33,30,68,SAC211
MAT361,1,ISR,04:20 PM - 05:50 PM MW,30,2,69,NAC201
MAT361,2,ISR,06:00 PM - 07:30 PM MW,30,0,69,NAC201
MAT361,3,HHS,04:20 PM - 05:50 PM ST,40,40,28,SAC402
MAT361,4,HHS,06:00 PM - 07:30 PM ST,30,30,132,SAC204
MAT361,5,HHS,04:20 PM - 05:50 PM MW,30,30,195,NAC313
MAT361,6,HHS,06:00 PM - 07:30 PM MW,30,30,132,SAC204
MAT361,7,SMHT,11:20 AM - 12:50 PM MW,40,39,199,SAC315
MAT361,8,AdS1,09:40 AM - 11:10 AM RA,30,29,195,NAC313
MAT361,9,MLM,09:40 AM - 11:10 AM RA,30,29,131,NAC216
MAT361,10,MLM,11:20 AM - 12:50 PM RA,30,29,131,NAC216
MAT361,11,MDRK,01:00 PM - 02:30 PM MW,30,1,100,LIB907
MAT361,12,MDRK,06:00 PM - 07:30 PM MW,30,16,47,SAC307
MAT361,13,SMHT,01:00 PM - 02:30 PM MW,30,14,249,NAC1080
MAT480,1,MLA,04:20 PM - 05:50 PM MW,35,13,199,SAC315
MAT483,1,MTH,11:20 AM - 12:50 PM MW,35,9,27,SAC401
MAT485,1,HAr,04:20 PM - 05:50 PM ST,35,20,56,SAC208
MCJ101,1,NNK,09:40 AM - 11:10 AM ST,25,18,361,NTR304
MCJ101,2,NNK,09:40 AM - 11:10 AM RA,25,16,361,NTR304
MCJ101,3,NNK,11:20 AM - 12:50 PM RA,25,21,361,NTR304
MCJ102,1,SRUA,11:20 AM - 12:50 PM ST,35,11,196,NAC314
MCJ102,2,SRUA,02:40 PM - 04:10 PM ST,35,16,196,NAC314
MCJ103,1,SRUA,11:20 AM - 12:50 PM MW,35,21,196,NAC314
MCJ104,1,GNH,11:20 AM - 12:50 PM ST,43,43,1,NAC601
MCJ104,2,GNH,02:40 PM - 04:10 PM ST,39,39,1,NAC601
MCJ104,3,GNH,11:20 AM - 12:50 PM MW,43,43,1,NAC601
MCJ104,4,GNH,02:40 PM - 04:10 PM MW,43,43,1,NAC601
MCJ104,5,GNH,04:20 PM - 05:50 PM ST,35,35,1,NAC601
MCJ104L,1,GNH,09:40 AM - 11:10 AM MW,25,18,372,Unknown
MCJ201,1,NNI,09:40 AM - 11:10 AM MW,25,21,361,NTR304
MCJ202,1,MHR3,04:20 PM - 05:50 PM MW,25,14,361,NTR304
MCJ203,1,MEE,01:00 PM - 02:30 PM ST,25,20,361,NTR304
MCJ203,2,MEE,01:00 PM - 02:30 PM MW,25,14,361,NTR304
MCJ203L,1,MEE,11:20 AM - 12:50 PM ST,25,14,372,Unknown
MCJ203L,2,MEE,02:40 PM - 04:10 PM MW,15,15,345,TV LAB
MCJ204,1,SPL,02:40 PM - 04:10 PM ST,25,13,370,Unknown
MCJ205,1,ZTZ,02:40 PM - 04:10 PM ST,25,18,361,NTR304
MCJ302,2,ZTZ,02:40 PM - 04:10 PM RA,25,7,361,NTR304
MCJ303,1,MKAR,02:40 PM - 04:10 PM MW,25,16,370,Unknown
MCJ304,1,MHR3,04:20 PM - 05:50 PM ST,25,19,361,NTR304
MCJ305,1,MKAR,04:20 PM - 05:50 PM MW,25,15,370,Unknown
MCJ305L,1,MKAR,11:20 AM - 12:50 PM MW,15,14,345,TV LAB
MCJ404,2,ZTZ,09:40 AM - 11:10 AM RA,40,11,43,NAC413
MCJ405,1,SPL,04:20 PM - 05:50 PM ST,25,19,370,Unknown
MCJ406,1,TBA,TBA,45,1,0,TBA
MCJ406,2,TBA,TBA,45,0,0,TBA
MCJ407,1,TBA,TBA,45,3,0,TBA
MCJ407,2,TBA,TBA,45,0,0,TBA
MCJ420,2,NNI,02:40 PM - 04:10 PM MW,25,19,361,NTR304
MCJ420L,2,NNI,11:20 AM - 12:50 PM ST,20,17,345,TV LAB
MGT212,1,JnA,09:40 AM - 11:10 AM ST,40,40,73,NAC205
MGT212,2,JnA,11:20 AM - 12:50 PM ST,40,40,25,NAC209
MGT212,3,JnA,02:40 PM - 04:10 PM ST,40,27,26,NAC210
MGT212,4,UTH,11:20 AM - 12:50 PM RA,40,40,73,NAC205
MGT212,5,ZbR,02:40 PM - 04:10 PM MW,40,40,131,NAC216
MGT212,6,TMD,08:00 AM - 09:30 AM ST,35,35,72,NAC204
MGT212,7,SDHN,11:20 AM - 12:50 PM ST,40,40,61,NAC305
MGT212,8,SDHN,01:00 PM - 02:30 PM ST,35,20,72,NAC204
MGT212,9,SRS2,02:40 PM - 04:10 PM MW,40,40,6,NAC501
MGT212,10,GMA,08:00 AM - 09:30 AM ST,40,18,25,NAC209
MGT212,11,GMA,09:40 AM - 11:10 AM ST,40,40,6,NAC501
MGT212,12,ShH,11:20 AM - 12:50 PM MW,40,40,64,NAC308
MGT212,13,ShH,02:40 PM - 04:10 PM MW,35,35,62,NAC306
MGT212,14,Mli,11:20 AM - 12:50 PM ST,40,40,7,NAC502
MGT212,15,Mli,01:00 PM - 02:30 PM ST,40,40,57,NAC301
MGT212,16,QTI,09:40 AM - 11:10 AM ST,40,40,37,NAC404
MGT212,17,QTI,01:00 PM - 02:30 PM MW,40,40,37,NAC404
MGT212,18,SRS2,11:20 AM - 12:50 PM MW,40,40,7,NAC502
MGT212,19,TYA,08:00 AM - 09:30 AM MW,40,40,63,NAC307
MGT212,20,TYA,09:40 AM - 11:10 AM MW,35,35,176,NAC619A
MGT212,21,FsZ,01:00 PM - 02:30 PM ST,40,40,37,NAC404
MGT212,22,FsZ,02:40 PM - 04:10 PM ST,40,40,6,NAC501
MGT212,23,MKR2,04:20 PM - 05:50 PM MW,40,40,131,NAC216
MGT212,24,MKR2,06:00 PM - 07:30 PM MW,40,29,61,NAC305
MGT212,25,TMD,09:40 AM - 11:10 AM MW,40,40,73,NAC205
MGT212,26,SAI2,01:00 PM - 02:30 PM ST,40,40,6,NAC501
MGT212,27,SAI2,04:20 PM - 05:50 PM ST,40,40,37,NAC404
MGT212,28,Tnn,02:40 PM - 04:10 PM MW,35,35,72,NAC204
MGT212,29,Tnn,04:20 PM - 05:50 PM ST,45,24,9,NAC504
MGT212,30,SSH2,04:20 PM - 05:50 PM MW,40,40,73,NAC205
MGT212,31,EUM,06:00 PM - 07:30 PM RA,40,8,10,NAC505
MGT314,1,FAS,04:20 PM - 05:50 PM RA,40,40,61,NAC305
MGT314,2,JAH,04:20 PM - 05:50 PM RA,45,45,9,NAC504
MGT314,3,MPZ,02:40 PM - 04:10 PM MW,40,40,8,NAC503
MGT314,4,MHCw,02:40 PM - 04:10 PM ST,45,45,175,NAC619
MGT314,5,SNO,02:40 PM - 04:10 PM ST,40,40,37,NAC404
MGT314,6,Mof,01:00 PM - 02:30 PM MW,40,40,57,NAC301
MGT314,7,Mof,04:20 PM - 05:50 PM MW,45,45,175,NAC619
MGT314,8,Mof,01:00 PM - 02:30 PM ST,40,40,73,NAC205
MGT314,9,BSK,02:40 PM - 04:10 PM MW,40,39,37,NAC404
MGT314,10,MHCw,01:00 PM - 02:30 PM ST,40,40,3,NAC603
MGT314,11,MNRD,06:00 PM - 07:30 PM ST,40,40,26,NAC210
MGT314,12,JAH,06:00 PM - 07:30 PM RA,35,35,72,NAC204
MGT321,1,SSH2,11:20 AM - 12:50 PM MW,40,13,26,NAC210
MGT330,1,ZMU,11:20 AM - 12:50 PM ST,35,15,72,NAC204
MGT351,1,TMD,08:00 AM - 09:30 AM MW,35,34,62,NAC306
MGT351,2,SYI,11:20 AM - 12:50 PM MW,40,40,6,NAC501
MGT351,3,TBA,09:40 AM - 11:10 AM ST,40,40,61,NAC305
MGT351,4,TBA,11:20 AM - 12:50 PM ST,40,40,37,NAC404
MGT351,5,Alm,09:40 AM - 11:10 AM ST,40,40,26,NAC210
MGT351,6,GMA,08:00 AM - 09:30 AM MW,40,40,26,NAC210
MGT351,7,ShH,11:20 AM - 12:50 PM ST,40,40,6,NAC501
MGT351,8,ShH,02:40 PM - 04:10 PM ST,35,35,62,NAC306
MGT351,9,SYI,01:00 PM - 02:30 PM MW,45,45,4,NAC604
MGT351,10,Mli,09:40 AM - 11:10 AM MW,40,40,64,NAC308
MGT351,11,Mli,11:20 AM - 12:50 PM MW,35,35,62,NAC306
MGT351,12,HMM1,04:20 PM - 05:50 PM ST,45,45,4,NAC604
MGT351,13,HMM1,06:00 PM - 07:30 PM ST,40,40,37,NAC404
MGT351,14,FsZ,01:00 PM - 02:30 PM MW,40,40,6,NAC501
MGT351,15,FsZ,02:40 PM - 04:10 PM MW,40,40,64,NAC308
MGT351,16,Tnn,04:20 PM - 05:50 PM MW,40,40,7,NAC502
MGT351,17,Tnn,02:40 PM - 04:10 PM ST,45,45,4,NAC604
MGT351,18,TuA,09:40 AM - 11:10 AM MW,45,45,175,NAC619
MGT351,19,TuA,11:20 AM - 12:50 PM MW,45,45,175,NAC619
MGT351,20,UHM,11:20 AM - 12:50 PM ST,40,40,26,NAC210
MGT360,1,MHCw,01:00 PM - 02:30 PM MW,35,35,72,NAC204
MGT368,1,SSH2,08:00 AM - 09:30 AM MW,40,40,73,NAC205
MGT368,2,SmM4,08:00 AM - 09:30 AM ST,40,40,73,NAC205
MGT368,3,ShL,02:40 PM - 04:10 PM ST,40,21,61,NAC305
MGT368,4,SRS2,01:00 PM - 02:30 PM ST,40,40,64,NAC308
MGT368,5,SRS2,02:40 PM - 04:10 PM ST,40,40,57,NAC301
MGT368,6,MAO,11:20 AM - 12:50 PM ST,45,45,9,NAC504
MGT368,7,SAI2,01:00 PM - 02:30 PM MW,42,42,7,NAC502
MGT368,8,SAI2,04:20 PM - 05:50 PM MW,40,40,63,NAC307
MGT368,9,AmTr,09:40 AM - 11:10 AM MW,35,35,72,NAC204
MGT368,10,AmTr,11:20 AM - 12:50 PM MW,40,40,73,NAC205
MGT368,11,LkK,01:00 PM - 02:30 PM MW,40,38,3,NAC603
MGT368,12,LkK,01:00 PM - 02:30 PM ST,40,40,7,NAC502
MGT368,13,MAO,01:00 PM - 02:30 PM ST,45,45,9,NAC504
MGT368,14,ARSh,11:20 AM - 12:50 PM ST,45,45,145,NAC991
MGT368,15,MRA1,08:00 AM - 09:30 AM ST,40,38,6,NAC501
MGT410,1,NZQ,02:40 PM - 04:10 PM MW,40,7,73,NAC205
MGT460,1,ZIA,06:00 PM - 07:30 PM ST,40,30,61,NAC305
MGT470,1,RAR,06:00 PM - 07:30 PM ST,40,21,372,Unknown
MGT489,1,JnA,09:40 AM - 11:10 AM MW,40,40,26,NAC210
MGT489,2,ZMU,09:40 AM - 11:10 AM ST,40,40,25,NAC209
MGT489,3,SDHN,04:20 PM - 05:50 PM MW,40,40,61,NAC305
MGT489,4,MAO,11:20 AM - 12:50 PM MW,45,45,9,NAC504
MGT489,5,MAO,01:00 PM - 02:30 PM MW,45,45,9,NAC504
MGT489,6,SDHN,02:40 PM - 04:10 PM MW,40,40,26,NAC210
MGT489,7,SSH2,11:20 AM - 12:50 PM ST,35,35,62,NAC306
MGT489,8,ZkJ,11:20 AM - 12:50 PM RA,40,40,26,NAC210
MGT489,9,SmM4,08:00 AM - 09:30 AM MW,40,40,7,NAC502
MGT489,10,QTI,01:00 PM - 02:30 PM ST,35,35,62,NAC306
MGT489,11,SRS2,01:00 PM - 02:30 PM MW,40,40,64,NAC308
MGT489,12,ZkJ,09:40 AM - 11:10 AM RA,80,40,122,NAC415
MGT490,1,ZTM,01:00 PM - 02:30 PM ST,40,40,1,NAC601
MGT603,1,NZQ,07:00 PM - 10:10 PM T,30,0,2,NAC602
MGT604,1,MKR2,03:00 PM - 06:30 PM A,30,9,194,NAC513
MGT607,1,ShL,07:00 PM - 10:10 PM W,30,1,341,NAC515
MGT670,1,JAH,07:00 PM - 10:10 PM R,30,3,5,NAC605
MGT680,1,AdZ,07:00 PM - 10:10 PM A,30,30,2,NAC602
MIC201,1,SKK,09:40 AM - 11:10 AM ST,40,40,31,SAC405
MIC201,2,TBA,04:20 PM - 05:50 PM ST,36,36,31,SAC405
MIC201,3,ABE,11:20 AM - 12:50 PM RA,40,40,31,SAC405
MIC201,4,TBA,08:00 AM - 09:30 AM ST,35,35,154,SAC206
MIC201,5,TBA,04:20 PM - 05:50 PM MW,40,40,194,NAC513
MIC202,1,KFR,01:00 PM - 02:30 PM ST,40,40,31,SAC405
MIC202,2,NIA,01:00 PM - 02:30 PM RA,35,35,154,SAC206
MIC202,3,KFR,02:40 PM - 04:10 PM ST,40,40,194,NAC513
MIC202,4,FHA,09:40 AM - 11:10 AM ST,40,40,248,NAC1079
MIC202,5,FHA,02:40 PM - 04:10 PM ST,40,40,246,NAC1077
MIC203,1,KFR,01:00 PM - 02:30 PM MW,37,37,31,SAC405
MIC203,2,TBA,04:20 PM - 05:50 PM MW,40,40,31,SAC405
MIC203,3,APZ,01:00 PM - 02:30 PM RA,40,40,33,SAC407
MIC203,4,TBA,08:00 AM - 09:30 AM MW,35,35,154,SAC206
MIC203,5,KFR,09:40 AM - 11:10 AM MW,35,35,129,NAC214
MIC206,1,Fss1,11:20 AM - 12:50 PM ST,40,40,33,SAC407
MIC206,2,Fss1,01:00 PM - 02:30 PM MW,40,40,29,SAC403
MIC206,3,NIA,09:40 AM - 11:10 AM RA,40,40,33,SAC407
MIC206,4,MSIM,08:00 AM - 09:30 AM RA,35,24,154,SAC206
MIC207,1,TBA,08:00 AM - 09:30 AM MW,40,40,29,SAC403
MIC207,2,MSIM,11:20 AM - 12:50 PM RA,35,35,154,SAC206
MIC307,1,JSJ,09:40 AM - 11:10 AM ST,40,40,29,SAC403
MIC307,2,KMRH,02:40 PM - 04:10 PM ST,40,40,29,SAC403
MIC307,3,TBA,09:40 AM - 11:10 AM RA,0,0,29,SAC403
MIC307,4,TBA,01:00 PM - 02:30 PM RA,0,0,31,SAC405
MIC307,5,KMRH,11:20 AM - 12:50 PM ST,35,35,288,SAC801A
MIC309,1,KMRH,02:40 PM - 04:10 PM MW,40,40,33,SAC407
MIC309,2,ATP,04:20 PM - 05:50 PM MW,40,40,33,SAC407
MIC309,3,ATP,02:40 PM - 04:10 PM MW,35,35,154,SAC206
MIC309,4,KMRH,11:20 AM - 12:50 PM MW,40,40,194,NAC513
MIC311,1,Mqn,02:40 PM - 04:10 PM ST,40,33,363,NTR301
MIC314,1,TBA,08:00 AM - 09:30 AM ST,40,40,33,SAC407
MIC314,2,TBA,04:20 PM - 05:50 PM ST,37,37,29,SAC403
MIC314,3,MZAR,11:20 AM - 12:50 PM RA,40,40,33,SAC407
MIC314,4,ABE,08:00 AM - 09:30 AM RA,30,30,370,Unknown
MIC315,1,FHO,08:00 AM - 09:30 AM ST,40,40,31,SAC405
MIC315,2,NBB,11:20 AM - 12:50 PM ST,40,40,29,SAC403
MIC315,3,NBB,11:20 AM - 12:50 PM MW,40,40,29,SAC403
MIC315,4,FHO,09:40 AM - 11:10 AM ST,40,40,194,NAC513
MIC315L,1,FHO,02:40 PM - 05:40 PM W,20,20,213,SAC413
MIC315L,2,FHO,02:40 PM - 05:40 PM W,20,20,256,SAC413_V
MIC315L,3,FHO,02:40 PM - 05:40 PM S,20,20,213,SAC413
MIC315L,4,FHO,02:40 PM - 05:40 PM S,20,20,256,SAC413_V
MIC316,1,Fss1,09:40 AM - 11:10 AM ST,40,40,33,SAC407
MIC316,2,TBA,02:40 PM - 04:10 PM MW,0,0,31,SAC405
MIC316,3,JSJ,04:20 PM - 05:50 PM MW,40,40,29,SAC403
MIC316L,1,JSJ,11:20 AM - 02:20 PM S,20,20,212,SAC412
MIC316L,2,JSJ,11:20 AM - 02:20 PM S,20,20,254,SAC412_V
MIC316L,3,JSJ,11:20 AM - 02:20 PM T,20,20,212,SAC412
MIC316L,4,Mqn,11:20 AM - 02:20 PM R,20,20,212,SAC412
MIC316L,5,Fss1,11:20 AM - 02:20 PM R,20,20,254,SAC412_V
MIC317,1,Fddn,09:40 AM - 11:10 AM ST,35,35,288,SAC801A
MIC317,2,Fddn,11:20 AM - 12:50 PM ST,40,40,194,NAC513
MIC317,3,CQA,04:20 PM - 05:50 PM ST,35,35,154,SAC206
MIC317L,1,Fddn,02:40 PM - 05:50 PM S,20,20,214,SAC414
MIC317L,2,Fddn,02:40 PM - 05:50 PM S,20,11,255,SAC414_V
MIC317L,3,Fddn,02:40 PM - 05:50 PM T,20,20,214,SAC414
MIC317L,4,Fddn,02:40 PM - 05:50 PM T,20,12,255,SAC414_V
MIC318,1,MZAR,08:00 AM - 09:30 AM RA,40,18,33,SAC407
MIC318,2,APZ,09:40 AM - 11:10 AM RA,40,40,31,SAC405
MIC401,1,MHSR,08:00 AM - 09:30 AM ST,40,40,29,SAC403
MIC401,2,MHSR,01:00 PM - 02:30 PM ST,40,40,29,SAC403
MIC404,1,KSP,02:40 PM - 04:10 PM ST,40,30,33,SAC407
MIC412,1,MTO,09:40 AM - 11:10 AM MW,40,40,33,SAC407
MIC412,2,MTO,11:20 AM - 12:50 PM MW,40,40,248,NAC1079
MIC413,1,Fss1,11:20 AM - 12:50 PM MW,40,40,33,SAC407
MIC413,2,Fddn,11:20 AM - 12:50 PM MW,35,35,288,SAC801A
MIC413,3,MHSR,02:40 PM - 04:10 PM ST,40,40,24,NAC208
MIC413L,1,Fss1,02:40 PM - 05:40 PM T,20,20,212,SAC412
MIC413L,2,Fss1,02:40 PM - 05:40 PM T,20,20,254,SAC412_V
MIC413L,3,FHo,02:40 PM - 05:40 PM R,20,0,212,SAC412
MIC413L,4,FHo,02:40 PM - 05:40 PM R,20,0,254,SAC412_V
MIC414,1,MTO,02:40 PM - 04:10 PM ST,38,38,31,SAC405
MIC414,2,MTO,02:40 PM - 04:10 PM MW,40,40,29,SAC403
MIC414L,1,TBA,09:40 AM - 12:50 PM T,20,20,256,SAC413_V
MIC414L,2,TBA,11:20 AM - 02:30 PM R,20,20,214,SAC414
MIC414L,3,TBA,11:20 AM - 02:30 PM R,20,20,255,SAC414_V
MIC415,1,KSP,01:00 PM - 02:30 PM ST,40,40,33,SAC407
MIC415,2,KSP,01:00 PM - 02:30 PM MW,40,40,33,SAC407
MIC415,3,MHSR,08:00 AM - 09:30 AM RA,40,40,29,SAC403
MIC415L,1,KSP,02:40 PM - 05:40 PM R,20,20,213,SAC413
MIC415L,2,KSP,02:40 PM - 05:40 PM M,20,20,213,SAC413
MIC415L,3,KSP,02:40 PM - 05:40 PM M,20,20,256,SAC413_V
MIC416,1,Fddn,09:40 AM - 11:10 AM MW,40,14,29,SAC403
MIC498,1,TBA,TBA,100,79,0,TBA
MIS107,1,UTH,01:00 PM - 02:30 PM ST,40,40,363,NTR301
MIS107,2,UTH,02:40 PM - 04:10 PM ST,40,40,362,NAC514
MIS107,3,MNC,09:40 AM - 11:10 AM ST,40,40,372,Unknown
MIS107,4,MNC,11:20 AM - 12:50 PM ST,40,40,362,NAC514
MIS107,5,TBA,08:00 AM - 09:30 AM MW,40,40,362,NAC514
MIS107,6,AIK,01:00 PM - 02:30 PM ST,40,40,372,Unknown
MIS107,8,Mki,08:00 AM - 09:30 AM RA,40,40,363,NTR301
MIS107,9,NwA,08:00 AM - 09:30 AM MW,40,40,363,NTR301
MIS107,10,NwA,09:40 AM - 11:10 AM MW,40,40,7,NAC502
MIS107,11,MMS3,08:00 AM - 09:30 AM RA,40,40,372,Unknown
MIS107,12,MMS3,11:20 AM - 12:50 PM RA,40,40,363,NTR301
MIS107,13,AbKr,08:00 AM - 09:30 AM RA,40,40,362,NAC514
MIS107,14,ASA1,01:00 PM - 02:30 PM RA,40,39,362,NAC514
MIS107,15,ASA1,04:20 PM - 05:50 PM RA,40,40,372,Unknown
MIS107,16,Rzz,11:20 AM - 12:50 PM RA,40,40,372,Unknown
MIS107,17,Rzz,02:40 PM - 04:10 PM RA,40,40,363,NTR301
MIS107,18,ANU,02:40 PM - 04:10 PM RA,40,40,6,NAC501
MIS107,19,ANU,04:20 PM - 05:50 PM RA,40,40,363,NTR301
MIS107,20,StRn,01:00 PM - 02:30 PM RA,45,45,9,NAC504
MIS107,22,KMS2,11:20 AM - 12:50 PM MW,40,40,372,Unknown
MIS107,23,Ayn,01:00 PM - 02:30 PM ST,40,40,362,NAC514
MIS107,24,Ayn,02:40 PM - 04:10 PM ST,45,45,9,NAC504
MIS107,25,YAR,09:40 AM - 11:10 AM RA,40,40,362,NAC514
MIS107,26,YAR,02:40 PM - 04:10 PM MW,40,40,362,NAC514
MIS107,27,RAR,04:20 PM - 05:50 PM ST,40,40,362,NAC514
MIS107,28,RAR,01:00 PM - 02:30 PM RA,40,40,372,Unknown
MIS107,29,Fss,08:00 AM - 09:30 AM ST,40,40,372,Unknown
MIS107,30,MbT,04:20 PM - 05:50 PM MW,40,40,372,Unknown
MIS107,31,MRSD,04:20 PM - 05:50 PM ST,40,40,372,Unknown
MIS107,32,MTAD,04:20 PM - 05:50 PM MW,40,40,362,NAC514
MIS107,33,MTAD,04:20 PM - 05:50 PM RA,40,40,362,NAC514
MIS107,34,TBA,09:40 AM - 11:10 AM MW,40,40,362,NAC514
MIS107,35,AIK,01:00 PM - 02:30 PM MW,40,40,372,Unknown
MIS107,36,AIK,02:40 PM - 04:10 PM MW,40,40,363,NTR301
MIS107,37,NwA,08:00 AM - 09:30 AM ST,40,40,363,NTR301
MIS107,38,KMS2,09:40 AM - 11:10 AM MW,45,45,9,NAC504
MIS107,39,EhN,08:00 AM - 09:30 AM ST,40,40,362,NAC514
MIS107,40,TBA,04:20 PM - 05:50 PM ST,40,40,363,NTR301
MIS107,41,RJM,02:40 PM - 04:10 PM ST,0,0,2,NAC602
MIS107,42,RJM,11:20 AM - 12:50 PM MW,0,0,24,NAC208
MIS207,1,TBA,08:00 AM - 09:30 AM RA,45,28,12,NAC507
MIS207,2,MTAD,06:00 PM - 07:30 PM MW,40,40,372,Unknown
MIS207,3,TBA,04:20 PM - 05:50 PM MW,40,40,26,NAC210
MIS207,4,AIK,04:20 PM - 05:50 PM ST,35,35,72,NAC204
MIS207,5,Mki,09:40 AM - 11:10 AM RA,40,40,363,NTR301
MIS207,6,NwA,09:40 AM - 11:10 AM ST,40,40,363,NTR301
MIS207,7,MMb,09:40 AM - 11:10 AM RA,40,40,372,Unknown
MIS207,8,MMb,01:00 PM - 02:30 PM RA,40,40,363,NTR301
MIS207,9,AbKr,11:20 AM - 12:50 PM RA,40,40,6,NAC501
MIS207,11,Ayn,01:00 PM - 02:30 PM MW,40,40,363,NTR301
MIS207,12,Ayn,02:40 PM - 04:10 PM MW,40,40,372,Unknown
MIS207,13,YAR,11:20 AM - 12:50 PM RA,40,40,362,NAC514
MIS207,14,YAR,04:20 PM - 05:50 PM MW,45,45,9,NAC504
MIS207,15,RAR,02:40 PM - 04:10 PM RA,40,40,362,NAC514
MIS210,1,MNC,11:20 AM - 12:50 PM MW,40,37,362,NAC514
MIS310,1,KMS2,11:20 AM - 12:50 PM ST,40,13,363,NTR301
MIS320,1,MTAD,06:00 PM - 07:30 PM RA,40,20,372,Unknown
MIS410,1,RAR,06:00 PM - 07:30 PM ST,40,21,372,Unknown
MIS450,1,MNC,06:00 PM - 07:30 PM ST,35,7,62,NAC306
MIS470,1,MNC,01:00 PM - 02:30 PM MW,40,8,362,NAC514
MIS652,1,ABKr,07:00 PM - 10:10 PM M,30,7,341,NAC515
MIS657,1,MNC,09:00 AM - 12:30 PM F,30,12,363,NTR301
MIS661,1,ZkJ,07:00 PM - 10:10 PM F,30,7,145,NAC991
MIS662,1,MDMI,07:00 PM - 10:10 PM F,30,6,186,NAC511
MKT202,1,Tmr,11:20 AM - 12:50 PM MW,35,35,129,NAC214
MKT202,2,MHHS,08:00 AM - 09:30 AM MW,40,26,186,NAC511
MKT202,3,TBA,02:40 PM - 04:10 PM MW,35,35,176,NAC619A
